ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,app,aexp,rexp,oexp,rrexp,asexp,rsexp,asawr,rsawr,isbuggy,code_churn
730,2,1,1,0.999972997316487,1,2.0,888661.0,7.0,4.0,0,1.0,137.5,1.0,660.0,763.0,1356.0,566.0,526.0,657.0,0.0314270379867612,0.0392390720973224,1.0,1471
0,2,1,1,0.6252624052234231,1,3.0,2118783.0,10.0,2.0,0,17.0,4614440.5,1.0,1111.0,597.0,1389.0,350.0,941.0,546.0,0.0435848794706889,0.0253088419007079,0.0,32
0,5,1,1,1.0,1,3.0,26902.0,8.0,2.0,0,2.0,78548.4,1.0,566.0,386.0,750.0,359.0,516.0,335.0,0.0234871888061057,0.0152644012356896,0.0,10
19,2,1,1,0.1654270339962668,1,2.0,341664.0,9.0,2.0,0,8.0,285024.0,2.0,1418.0,1543.0,1543.0,1147.0,698.0,780.0,0.0447933354694008,0.0500480615187439,0.0,41
3,9,6,1,0.9657901008155731,1,3.0,42132.0,17.0,7.0,0,32.0,1867806.5555555555,1.0,67.0,344.0,379.0,273.0,55.0,266.0,0.0025887573964497,0.0123428254437869,0.0,22
524,22,3,1,0.6312483427523012,1,7.0,179171.0,27.0,6.0,0,8.0,45181.181818181816,2.0,3085.0,3527.0,3527.0,2887.0,2300.0,2586.0,0.1437765558610347,0.161647088227943,0.0,1084
25,1,1,1,0.0,1,7.0,790129.0,22.0,8.0,0,7.0,915868.0,3.0,251.0,814.0,814.0,813.0,199.0,688.0,0.0422564969364039,0.1455736319459117,1.0,75
0,1,1,1,0.0,1,2.0,138544.0,22.0,9.0,0,1.0,2204927.0,2.0,182.0,1284.0,1464.0,852.0,131.0,1203.0,0.0058152341512841,0.0530419842283801,0.0,3
35,6,2,1,0.910398640653689,1,6.0,448057.0,24.0,2.0,0,4.0,2830202.0,2.0,129.0,130.0,130.0,130.0,111.0,112.0,0.0528052805280528,0.0532767562470532,1.0,51
5,2,2,2,0.9426831892554922,1,2.0,9659086.0,9.0,5.0,0,5.0,149264.5,3.0,94.0,271.0,322.0,271.0,92.0,266.0,0.0135312090790048,0.0388476647752073,0.0,25
0,3,1,1,0.9783627543431872,1,10.0,1027072.0,72.0,20.0,0,0.0,0.0,3.0,416.0,482.0,482.0,381.0,57.0,69.0,0.0688018979833926,0.0830367734282325,0.0,121
5,2,2,2,0.5509844433017146,1,6.0,396525.0,15.0,4.0,0,7.0,47794.0,1.0,424.0,297.0,445.0,214.0,373.0,264.0,0.0146408299080054,0.0103738500685065,0.0,47
0,1,1,1,0.0,1,2.0,90635.0,10.0,6.0,0,2.0,11666419.0,2.0,430.0,541.0,831.0,465.0,324.0,493.0,0.0157468869615775,0.0239352681815979,0.0,2
0,1,1,1,0.0,1,2.0,35770.0,13.0,3.0,0,0.0,0.0,3.0,325.0,1297.0,1297.0,1297.0,275.0,1100.0,0.039838337182448,0.1589203233256351,0.0,9
11,2,1,1,0.6394571324851641,1,3.0,12057746.0,28.0,10.0,0,10.0,1929.0,1.0,1023.0,403.0,1314.0,402.0,907.0,361.0,0.1198679867986798,0.0477887788778877,0.0,37
2,2,2,2,0.2307099556914764,1,2.0,5678344.0,17.0,10.0,0,8.0,30261791.0,3.0,6.0,1977.0,1982.0,1115.0,4.0,1906.0,0.0002126031125095,0.0810868271111489,0.0,80
88,8,5,1,0.7568142603338285,1,18.0,3564981.0,64.0,15.0,0,108.0,987222.125,2.0,35.0,1255.0,1290.0,843.0,34.0,1060.0,0.0018265316772779,0.0553700031311971,0.0,221
0,1,1,1,0.0,1,5.0,48312.0,15.0,3.0,0,7.0,1120388.0,1.0,612.0,456.0,1035.0,244.0,553.0,421.0,0.0241026756580378,0.01835979986948,0.0,8
3,2,2,2,0.9182958340544896,1,5.0,3796793.0,23.0,5.0,0,51.0,427439.0,2.0,9.0,1769.0,1769.0,1653.0,4.0,556.0,0.0009584052137243,0.106766340808894,0.0,6
4,4,2,1,0.7066612548690611,1,5.0,46162.0,17.0,5.0,0,21.0,1684091.5,1.0,2965.0,4349.0,5190.0,2723.0,2276.0,3524.0,0.1006542303951905,0.155821766422067,0.0,83
18,2,1,1,0.5916727785823275,1,2.0,614426.0,35.0,12.0,0,40.0,695781.0,3.0,121.0,498.0,498.0,496.0,98.0,424.0,0.0078260869565217,0.033596837944664,0.0,42
19,2,2,2,0.9852281360342516,1,3.0,661793.0,9.0,3.0,0,41.0,549815.0,1.0,24.0,472.0,494.0,272.0,24.0,452.0,0.0012015764683264,0.0217725656060751,1.0,112
3,3,2,2,0.6223659728744494,1,4.0,503282.0,26.0,5.0,0,24.0,827773.3333333334,2.0,484.0,836.0,836.0,676.0,468.0,791.0,0.0338921809510044,0.0572337042925278,0.0,9
0,3,1,1,0.9884241842532838,1,8.0,1312580.0,47.0,15.0,0,0.0,0.0,3.0,417.0,483.0,483.0,382.0,58.0,70.0,0.0699052132701421,0.0841232227488151,0.0,100
1,1,1,1,0.0,1,3.0,1794092.0,8.0,2.0,0,20.0,1489569.0,2.0,534.0,2773.0,2773.0,1947.0,465.0,2167.0,0.026969153307483,0.1254702239712946,0.0,12
4,2,1,1,0.7219280948873623,1,2.0,13843.0,5.0,1.0,0,7.0,8159422.5,2.0,665.0,2420.0,2420.0,1875.0,38.0,99.0,0.0540915395284327,0.1386962552011095,0.0,5
0,1,1,1,0.0,1,2.0,85905.0,20.0,5.0,0,13.0,13384195.0,2.0,389.0,3304.0,3554.0,2154.0,358.0,2607.0,0.0166303793950062,0.120813452540881,0.0,6
2,5,1,1,0.621696197020862,1,3.0,525762.0,23.0,3.0,0,46.0,800128.2,2.0,1847.0,3610.0,3610.0,2959.0,1220.0,2666.0,0.0753424657534246,0.1645686782673084,0.0,44
12,1,1,1,0.0,1,4.0,83525.0,12.0,4.0,0,2.0,1007.0,2.0,28.0,197.0,213.0,196.0,27.0,177.0,0.0064695009242144,0.0411275415896488,0.0,30
6,4,1,1,0.8636243031319604,1,2.0,210665.0,14.0,4.0,0,4.0,589231.75,1.0,94.0,251.0,322.0,189.0,92.0,221.0,0.0047188958798457,0.011264461132535,1.0,13
0,50,10,3,0.0,1,3.0,35493.0,10.0,4.0,0,4.0,176033.6,1.0,183.0,155.0,243.0,155.0,182.0,155.0,0.0127677387846228,0.010883974045908,0.0,0
8,2,2,1,0.954434002924965,1,2.0,351916.0,23.0,3.0,0,3.0,2689895.5,2.0,340.0,895.0,895.0,854.0,114.0,436.0,0.0117683176422431,0.0447196070405239,0.0,16
0,2,2,1,0.0,1,5.0,907964.0,19.0,5.0,0,2.0,122183.5,2.0,362.0,1907.0,1907.0,1902.0,135.0,943.0,0.0370875374965912,0.2574311426233979,0.0,0
14,2,1,1,0.6609623351442084,1,2.0,413056.0,20.0,4.0,0,10.0,3387987.0,1.0,1831.0,1028.0,2264.0,612.0,523.0,376.0,0.8604269293924466,0.6190476190476191,0.0,35
1,1,1,1,0.0,1,3.0,16454.0,11.0,4.0,0,13.0,1135552.0,2.0,153.0,313.0,313.0,303.0,136.0,287.0,0.0110581967874727,0.0232464282831544,0.0,3
3,1,1,1,0.0,1,6.0,1216023.0,38.0,17.0,0,2.0,1560121.0,2.0,386.0,553.0,582.0,356.0,69.0,75.0,0.069101678183613,0.0750246791707798,0.0,10
1,1,1,1,0.0,1,2.0,779535.0,15.0,1.0,0,10.0,974715.0,2.0,911.0,1996.0,1996.0,1354.0,352.0,517.0,0.6269982238010657,0.9200710479573712,0.0,9
8,1,1,1,0.0,1,2.0,79497.0,10.0,2.0,1,2.0,4259544.0,1.0,518.0,518.0,518.0,517.0,398.0,398.0,0.0726114649681528,0.0726114649681528,0.0,25
4,4,2,2,0.8067840790826137,1,2.0,593850.0,14.0,5.0,0,5.0,520241.0,2.0,567.0,976.0,976.0,975.0,546.0,927.0,0.1055373335905846,0.1790468840439899,0.0,25
0,1,1,1,0.0,1,4.0,327393.0,25.0,14.0,0,9.0,391456.0,4.0,67.0,822.0,865.0,817.0,63.0,691.0,0.0156747489590987,0.1694832231202547,0.0,0
0,1,1,1,0.0,1,2.0,930254.0,11.0,6.0,0,10.0,2233255.0,4.0,30.0,2399.0,2399.0,2298.0,3.0,2066.0,0.0003756221241431,0.1941027326509531,0.0,8
50,5,1,1,0.7690425616979932,1,8.0,1985862.0,31.0,9.0,0,28.0,766284.0,2.0,130.0,727.0,727.0,723.0,125.0,669.0,0.015851050446597,0.0842873317398414,1.0,371
1,1,1,1,0.0,1,2.0,6977.0,4.0,2.0,0,3.0,8927.0,1.0,1172.0,2465.0,2795.0,2069.0,607.0,1737.0,0.0434875903011229,0.1243115656963021,0.0,2
1,1,1,1,0.0,1,2.0,1484624.0,19.0,4.0,0,7.0,5332068.5,2.0,254.0,2662.0,2876.0,1951.0,190.0,2047.0,0.0106436333240456,0.1141264976316522,0.0,2
1,1,1,1,0.0,1,2.0,41976.0,12.0,6.0,0,1.0,3422735.0,2.0,1.0,2093.0,2094.0,2087.0,1.0,1332.0,0.0002514774299006,0.1676097070287941,0.0,2
4,1,1,1,0.0,1,2.0,168861.0,12.0,3.0,0,6.0,75763.0,2.0,278.0,626.0,626.0,622.0,226.0,425.0,0.03783963993999,0.0710118353058843,0.0,14
1,1,1,1,0.0,1,2.0,186124.0,21.0,12.0,0,5.0,770354.0,4.0,23.0,518.0,541.0,518.0,21.0,413.0,0.0117899249732047,0.2218649517684887,0.0,2
33,1,1,1,0.0,1,2.0,147240.0,13.0,5.0,0,17.0,1200042.0,2.0,1713.0,2273.0,2273.0,1850.0,446.0,590.0,0.0854847963281698,0.1130235226620768,0.0,153
30,7,2,1,0.471425511212676,1,4.0,202244.0,17.0,6.0,0,5.0,197627.7142857143,1.0,3466.0,2126.0,3974.0,1985.0,2665.0,1478.0,0.1526481534497566,0.0846836530203263,0.0,118
21,3,2,2,0.7456447195658772,1,2.0,72911.0,7.0,3.0,0,2.0,266938.2,3.0,397.0,925.0,1177.0,823.0,290.0,623.0,0.0204124579124579,0.0437710437710437,0.0,70
4,2,2,2,0.4612160405139094,1,3.0,616719.0,19.0,7.0,0,42.0,422770.0,2.0,297.0,1071.0,1071.0,819.0,277.0,1015.0,0.014936600042983,0.0545884375671609,0.0,41
10,1,1,1,0.0,1,3.0,1696909.0,7.0,3.0,0,1.0,8771069.0,1.0,1110.0,536.0,1581.0,524.0,984.0,273.0,0.1229559355885657,0.0342029709149918,0.0,11
7,2,1,1,0.863120568566631,1,1.0,14284.0,4.0,1.0,0,5.0,3680374.5,2.0,9.0,88.0,88.0,88.0,6.0,11.0,0.0945945945945946,0.1621621621621621,0.0,35
78,9,2,1,0.6185265485700531,1,8.0,1188849.0,27.0,5.0,0,16.0,617291.0,1.0,494.0,166.0,530.0,148.0,454.0,160.0,0.021319463967763,0.0075438103270546,0.0,594
37,11,4,2,0.5283190755300536,1,15.0,3098896.0,76.0,24.0,0,23.0,1415566.6363636365,1.0,66.0,511.0,577.0,509.0,62.0,497.0,0.0059868858690487,0.0473249073458139,0.0,309
0,1,1,1,0.0,1,2.0,183534.0,4.0,1.0,0,23.0,71461.0,1.0,614.0,567.0,1164.0,564.0,159.0,70.0,0.0216011880653435,0.0095855272039962,0.0,20
2,2,2,1,0.7219280948873623,1,2.0,147064.0,11.0,3.0,0,4.0,2165634.0,1.0,402.0,83.0,436.0,74.0,295.0,64.0,0.751269035532995,0.1649746192893401,1.0,5
0,1,1,1,0.0,1,3.0,1708486.0,15.0,1.0,0,1.0,4401678.0,2.0,316.0,448.0,448.0,411.0,264.0,376.0,0.0160382497125219,0.022816679779701,0.0,3
3,1,1,1,0.0,1,10.0,2790293.0,24.0,4.0,0,11.0,16381.0,2.0,461.0,495.0,495.0,491.0,135.0,139.0,0.9006622516556292,0.9271523178807948,0.0,184
30,11,4,2,0.8304147713127302,1,3.0,607438.0,14.0,4.0,1,14.0,34563.27272727273,1.0,201.0,201.0,201.0,201.0,195.0,195.0,0.0138859369465108,0.0138859369465108,0.0,243
14,2,1,1,0.4854607607459134,1,1.0,40541.0,8.0,2.0,1,7.0,443179.0,1.0,86.0,86.0,86.0,86.0,82.0,82.0,0.0499398315282791,0.0499398315282791,1.0,19
2,1,1,1,0.0,1,3.0,3110607.0,11.0,4.0,0,12.0,78076.0,2.0,12.0,60.0,60.0,59.0,12.0,49.0,0.0011390519582931,0.0043809690703583,0.0,4
32,7,3,1,0.9014072952172932,1,4.0,323625.0,22.0,4.0,0,12.0,1090860.7142857143,2.0,35.0,41.0,41.0,41.0,31.0,36.0,0.0040609137055837,0.0046954314720812,1.0,54
2,6,2,2,0.8661327173632023,1,1.0,62630.0,3.0,2.0,0,1.0,373287.3333333333,1.0,20.0,112.0,115.0,112.0,20.0,110.0,0.0074973223848625,0.0396287040342734,1.0,15
1,1,1,1,0.0,1,1.0,494135.0,3.0,1.0,0,17.0,2943.0,1.0,1560.0,863.0,1878.0,638.0,461.0,334.0,0.88,0.638095238095238,1.0,3
0,1,1,1,0.0,1,1.0,20493.0,7.0,1.0,0,45.0,1278610.0,2.0,2266.0,2313.0,2313.0,1706.0,1726.0,1770.0,0.1009587279317198,0.1035309248216999,0.0,2
0,926,136,4,0.0,1,5.0,329916.0,10.0,3.0,0,92.0,1512933.3099352052,1.0,7.0,16.0,16.0,15.0,6.0,15.0,0.0002624179943767,0.0005998125585754,0.0,0
0,1,1,1,0.0,1,2.0,172750.0,10.0,5.0,0,2.0,2245707.0,2.0,83.0,578.0,631.0,578.0,75.0,509.0,0.0138711443694104,0.0930826793210439,0.0,2
99,1,1,1,0.0,1,7.0,560632.0,24.0,1.0,0,3.0,8719065.0,1.0,286.0,366.0,482.0,293.0,237.0,288.0,0.0108098287686787,0.0131262206476813,0.0,183
1,2,1,1,0.6722948170756379,1,2.0,190632.0,7.0,4.0,0,11.0,1091854.5,1.0,160.0,312.0,448.0,312.0,144.0,278.0,0.0211740654205607,0.0407418224299065,0.0,17
19,2,1,1,0.4059770384755711,1,3.0,2280076.0,7.0,1.0,0,4.0,282224.0,1.0,2243.0,3626.0,4178.0,2799.0,1589.0,2820.0,0.0868140868140868,0.154026754026754,0.0,37
2,2,2,1,1.0,1,5.0,6494758.0,14.0,3.0,0,7.0,3348488.5,2.0,395.0,436.0,744.0,436.0,231.0,298.0,0.0363180964308077,0.0468065122103944,0.0,4
3,3,1,1,0.5462947022805018,1,2.0,13113.0,11.0,7.0,0,14.0,4781.0,2.0,12.0,380.0,392.0,341.0,12.0,232.0,0.0011866727521679,0.0212688270196257,0.0,11
0,2,2,2,0.9081783472997051,1,2.0,631928.0,15.0,6.0,0,2.0,136832.5,2.0,48.0,136.0,136.0,136.0,48.0,136.0,0.013304371436329,0.0371979364648384,0.0,34
8,2,2,2,0.94566030460064,1,2.0,1508895.0,12.0,1.0,0,18.0,504092.0,1.0,131.0,3591.0,3691.0,2807.0,131.0,2969.0,0.0063169984686064,0.1421324655436447,0.0,11
18,4,3,2,0.9165943699975851,1,4.0,8319684.0,12.0,6.0,0,10.0,501615.0,4.0,100.0,394.0,400.0,391.0,95.0,378.0,0.0084626234132581,0.0334097320169252,0.0,32
40,8,2,1,0.7055293811693878,1,4.0,86561.0,14.0,1.0,1,5.0,5112.0,1.0,7.0,7.0,7.0,7.0,6.0,6.0,0.0194444444444444,0.0194444444444444,0.0,84
3,3,2,1,0.886859507142915,1,4.0,28826.0,19.0,3.0,0,18.0,1315669.0,2.0,317.0,2319.0,2319.0,2219.0,231.0,1602.0,0.0136054421768707,0.0940065681444991,0.0,8
0,3,1,1,0.2827613133136664,1,4.0,21707.0,10.0,1.0,0,3.0,835092.0,2.0,1592.0,1891.0,1891.0,1646.0,404.0,506.0,0.0796147041478278,0.0996658148220955,0.0,277
3,1,1,1,0.0,1,2.0,117598.0,16.0,1.0,0,29.0,2320213.0,1.0,556.0,634.0,1165.0,425.0,486.0,541.0,0.0215916648193305,0.0240301485258257,0.0,4
17,1,1,1,0.0,1,2.0,52511.0,9.0,5.0,0,1.0,1641529.0,3.0,49.0,114.0,132.0,114.0,8.0,25.0,0.0026246719160104,0.0075823855351414,0.0,28
0,1,1,1,0.0,1,2.0,80041.0,16.0,8.0,0,0.0,0.0,3.0,251.0,377.0,468.0,367.0,3.0,5.0,0.0277777777777777,0.0416666666666666,0.0,5
3,1,1,1,0.0,1,2.0,56810.0,4.0,1.0,0,4.0,194.0,1.0,782.0,1088.0,1699.0,629.0,677.0,958.0,0.0301293160911878,0.0426165400168866,0.0,14
13,5,2,1,0.8604318536511721,1,4.0,1557478.0,23.0,9.0,0,31.0,23709.0,4.0,297.0,1828.0,1828.0,1827.0,257.0,1532.0,0.0349498780818206,0.207667298835004,0.0,37
6,1,1,1,0.0,1,2.0,969489.0,11.0,3.0,0,19.0,556618.0,3.0,114.0,6971.0,7016.0,4940.0,102.0,5477.0,0.0052007068921989,0.2765968189851048,0.0,40
1,1,1,1,0.0,1,2.0,83941.0,7.0,3.0,0,5.0,57071.0,1.0,304.0,369.0,671.0,301.0,249.0,304.0,0.0118832588649111,0.0144975758151915,0.0,2
1,1,1,1,0.0,1,2.0,12188.0,5.0,1.0,0,3.0,47850266.0,1.0,3121.0,81.0,3175.0,76.0,806.0,14.0,0.1115102943208511,0.0020726820505734,0.0,2
2,1,1,1,0.0,1,3.0,95133.0,10.0,5.0,0,2.0,8668.0,3.0,193.0,840.0,1012.0,735.0,12.0,73.0,0.0176630434782608,0.1005434782608695,0.0,4
7,2,1,1,0.6193821946787638,1,4.0,431456.0,11.0,1.0,0,5.0,434052.0,1.0,2552.0,3948.0,4629.0,2830.0,1879.0,3135.0,0.0946531064343973,0.1578894371161011,0.0,13
12,2,1,1,0.8960382325345574,1,4.0,293181.0,28.0,15.0,0,3.0,2695074.0,3.0,21.0,1831.0,1840.0,1830.0,18.0,1064.0,0.0025720860971977,0.1441721943955597,0.0,16
0,8,8,2,0.605953024882759,1,2.0,163718.0,18.0,9.0,0,20.0,3034005.0,3.0,54.0,1579.0,1606.0,1578.0,52.0,1527.0,0.0059975104673531,0.1729093583795405,1.0,61
0,18,1,1,1.0,1,2.0,17731.0,15.0,4.0,0,4.0,150570.05555555556,2.0,238.0,194.0,301.0,194.0,206.0,162.0,0.017176997759522,0.0135258484773047,0.0,36
1,1,1,1,0.0,1,2.0,17058.0,11.0,3.0,0,15.0,522805.0,3.0,31.0,2446.0,2446.0,1870.0,29.0,1873.0,0.0018099547511312,0.1130618401206636,0.0,2
2,1,1,1,0.0,1,4.0,1046569.0,17.0,7.0,0,5.0,640739.0,3.0,12.0,424.0,424.0,402.0,12.0,318.0,0.0007458832979516,0.0183028286189683,0.0,10
19,3,2,2,0.5901338894164402,1,4.0,608518.0,22.0,6.0,0,10.0,100002.0,2.0,96.0,435.0,435.0,435.0,92.0,429.0,0.0186148919135308,0.0860688550840672,0.0,55
1,1,1,1,0.0,1,2.0,793951.0,6.0,1.0,0,5.0,5754724.0,1.0,107.0,129.0,227.0,124.0,96.0,100.0,0.0052237600301577,0.0054391728149065,0.0,2
10,2,1,1,0.2580186686648155,1,7.0,1818161.0,17.0,4.0,0,6.0,127694.5,1.0,3389.0,2040.0,3870.0,1949.0,2593.0,1402.0,0.1519091122042632,0.0821620988521902,0.0,69
0,30,7,2,0.7796881820475203,1,28.0,2674553.0,94.0,39.0,0,13.0,262441.9,1.0,110.0,61.0,120.0,61.0,108.0,61.0,0.029838488913222,0.0169723514919244,1.0,1336
50,1,1,1,0.0,1,3.0,773928.0,9.0,4.0,0,5.0,125835.0,1.0,1.0,352.0,352.0,346.0,1.0,118.0,0.0005153311002318,0.0306622004637979,0.0,108
169,4,1,1,0.8895833547152099,1,4.0,66780.0,18.0,5.0,0,8.0,1312.5,1.0,445.0,205.0,631.0,204.0,166.0,157.0,0.0152275006838697,0.0144068569344396,0.0,376
1,1,1,1,0.0,1,2.0,105848.0,26.0,11.0,0,35.0,178120.0,3.0,25.0,967.0,967.0,824.0,23.0,885.0,0.002175686701115,0.0803191007161635,0.0,5
255,20,12,2,0.5363315865776463,1,3.0,985972.0,22.0,4.0,0,46.0,24682.9,2.0,176.0,234.0,234.0,224.0,171.0,228.0,0.0133925095382698,0.0178307249085104,0.0,486
54,3,1,1,0.7137800977215387,1,3.0,857930.0,26.0,3.0,0,50.0,618278.0,1.0,2709.0,3855.0,6116.0,2802.0,2363.0,3044.0,0.1219562525794469,0.1570883202641353,0.0,75
0,22,2,1,0.8766250425186438,1,6.0,641439.0,24.0,10.0,0,0.0,0.0,1.0,6.0,40.0,40.0,40.0,6.0,29.0,0.0029761904761904,0.0127551020408163,0.0,1737
3,2,2,2,0.8812908992306927,1,2.0,272903.0,15.0,1.0,0,32.0,68693.0,2.0,1092.0,3753.0,3753.0,2108.0,1074.0,3611.0,0.0418891010404083,0.1407473794957721,0.0,10
3,2,2,1,0.9182958340544896,1,2.0,160513.0,7.0,1.0,0,6.0,3316767.0,1.0,909.0,703.0,1598.0,464.0,495.0,615.0,0.0239984517127927,0.0298045287400812,0.0,6
0,4,3,2,0.210481093418205,1,13.0,9007935.0,47.0,11.0,0,5.0,264235.5,2.0,517.0,2081.0,2504.0,1430.0,485.0,1985.0,0.0207630196095185,0.0848464134660571,0.0,181
0,1,1,1,0.0,1,4.0,1818491.0,26.0,13.0,0,27.0,1547126.0,2.0,1.0,113.0,113.0,112.0,0.0,89.0,8.835483300936562e-05,0.0079519349708429,0.0,2
8,4,3,2,0.6622301466508207,1,3.0,1508894.0,14.0,1.0,0,20.0,1548711.0,1.0,167.0,3735.0,3851.0,2783.0,166.0,3111.0,0.0076785139546645,0.143087038484528,0.0,16
2,1,1,1,0.0,1,4.0,82650.0,8.0,2.0,0,1.0,1178452.0,1.0,18.0,68.0,74.0,61.0,16.0,48.0,0.0014223560910307,0.0040997322623828,0.0,2
8,2,1,1,0.5435644431995964,1,2.0,189671.0,9.0,4.0,0,7.0,148355.0,2.0,474.0,383.0,555.0,283.0,416.0,329.0,0.0213572343149807,0.0169014084507042,0.0,16
1,3,1,1,0.8649735207179273,1,2.0,517167.0,20.0,1.0,0,1.0,601585.0,2.0,22.0,42.0,42.0,42.0,2.0,2.0,0.1034482758620689,0.1034482758620689,0.0,5
0,9,7,1,0.0,1,4.0,4585381.0,20.0,9.0,0,0.0,0.0,3.0,52.0,559.0,559.0,543.0,11.0,56.0,0.0162162162162162,0.077027027027027,0.0,0
7,2,2,1,0.8812908992306927,1,2.0,241002.0,14.0,10.0,0,10.0,805601.0,1.0,201.0,852.0,1047.0,850.0,171.0,680.0,0.0206929740134744,0.0819297401347449,0.0,10
34,3,2,2,0.7656815306920385,1,3.0,443156.0,12.0,7.0,0,10.0,24033.33333333333,1.0,71.0,318.0,357.0,318.0,71.0,312.0,0.0143397729535949,0.0623381796454889,0.0,73
1,2,2,1,0.5746356978376794,1,4.0,6912481.0,49.0,5.0,0,10.0,5318711.0,1.0,320.0,587.0,905.0,347.0,290.0,505.0,0.0139381166778427,0.024236037934668,0.0,22
0,5,3,1,0.9886032578849716,1,2.0,796710.0,4.0,1.0,0,27.0,742707.8,1.0,1156.0,128.0,1278.0,93.0,983.0,65.0,0.0441711181936526,0.0029626969520132,0.0,13
0,1,1,1,0.0,1,2.0,269932.0,11.0,6.0,0,2.0,281.0,2.0,17.0,312.0,312.0,312.0,16.0,288.0,0.0063220528077352,0.1074748977314987,0.0,0
2,1,1,1,0.0,1,3.0,257740.0,9.0,3.0,0,1.0,22697045.0,4.0,8.0,332.0,332.0,253.0,8.0,307.0,0.0005144326950557,0.0176050300085738,0.0,4
6,1,1,1,0.0,1,2.0,102715.0,10.0,2.0,0,11.0,1795287.0,2.0,425.0,566.0,566.0,452.0,393.0,510.0,0.0281147424004566,0.0364635364635364,0.0,10
15,1,1,1,0.0,1,1.0,32149.0,11.0,1.0,0,7.0,933518.0,2.0,1133.0,1172.0,1172.0,1128.0,286.0,293.0,0.0657804263121705,0.0673848269539307,0.0,38
1,1,1,1,0.0,1,2.0,26403.0,4.0,1.0,0,0.0,0.0,1.0,30.0,236.0,256.0,221.0,17.0,186.0,0.0580645161290322,0.603225806451613,0.0,2
582,132,131,2,0.8588350226518938,1,3.0,149906.0,15.0,3.0,0,20.0,68794.30303030302,2.0,163.0,368.0,368.0,368.0,159.0,353.0,0.0677392040643522,0.1498729889923793,0.0,1146
2,13,2,1,0.7956445107527106,1,5.0,70683.0,18.0,5.0,0,22.0,418029.2307692308,3.0,119.0,1578.0,1578.0,1577.0,118.0,982.0,0.025735294117647,0.2125865051903114,1.0,107
1,2,2,2,1.0,1,2.0,77560.0,8.0,3.0,0,9.0,4064693.0,3.0,445.0,481.0,481.0,459.0,424.0,459.0,0.0203067513975823,0.0219790721009126,0.0,8
4,2,2,2,0.9709505944546686,1,2.0,20177.0,11.0,5.0,0,8.0,1168626.5,3.0,134.0,421.0,421.0,421.0,127.0,405.0,0.0439409543426021,0.1393752145554411,0.0,15
0,1,1,1,0.0,1,2.0,288862.0,13.0,8.0,0,2.0,618986.0,3.0,15.0,219.0,230.0,218.0,15.0,195.0,0.0036289408029031,0.0444545248355636,0.0,1
1,1,1,1,0.0,1,2.0,231302.0,8.0,3.0,0,5.0,29450931.0,1.0,111.0,488.0,593.0,283.0,53.0,121.0,0.0084932368669392,0.0191884240327146,0.0,2
1,2,2,2,0.6500224216483541,1,1.0,38836.0,8.0,4.0,0,31.0,158719.0,3.0,426.0,1481.0,1481.0,1460.0,421.0,1407.0,0.0393803658081373,0.1313923105636431,1.0,12
0,1,1,1,0.0,1,9.0,11924315.0,25.0,13.0,0,1.0,906209.0,1.0,0.0,191.0,191.0,189.0,0.0,63.0,0.0003998400639744,0.0255897640943622,0.0,44
8,3,2,1,0.7896900821428475,1,3.0,221708.0,19.0,9.0,0,8.0,494857.0,1.0,54.0,582.0,609.0,415.0,52.0,551.0,0.0029965511392548,0.0312093628088426,0.0,12
1,5,4,2,0.7287034194380093,1,8.0,1268519.0,39.0,16.0,0,17.0,282932.8,2.0,31.0,1313.0,1329.0,1312.0,25.0,1266.0,0.0025816701419918,0.1258067719193724,0.0,29
0,1,1,1,0.0,1,3.0,7005741.0,26.0,8.0,0,0.0,0.0,3.0,58.0,261.0,261.0,260.0,24.0,86.0,0.0045265254390729,0.0157523085279739,0.0,41
1,1,1,1,0.0,1,1.0,90058.0,3.0,1.0,0,4.0,959606.0,2.0,171.0,348.0,348.0,284.0,157.0,309.0,0.0095850521718029,0.018806115020626,1.0,2
45,1,1,1,0.0,1,3.0,349352.0,9.0,2.0,0,6.0,1793266.0,2.0,89.0,354.0,354.0,354.0,45.0,228.0,0.014930217461863,0.074326517364492,0.0,106
56,2,1,1,0.4798320236161285,1,2.0,203920.0,9.0,4.0,0,7.0,756923.0,3.0,60.0,1495.0,1495.0,1494.0,49.0,875.0,0.0105241001894338,0.1843822353188802,0.0,58
0,1,1,1,0.0,1,2.0,24169.0,10.0,5.0,0,19.0,2869.0,1.0,788.0,150.0,926.0,150.0,623.0,118.0,0.0816113000261574,0.0155636934344755,0.0,4
5,3,1,1,0.452311282580034,1,2.0,118039.0,8.0,2.0,0,15.0,176375.0,3.0,20.0,488.0,488.0,434.0,17.0,329.0,0.0014721517952073,0.026989449578801,0.0,56
17,1,1,1,0.0,1,3.0,958481.0,22.0,9.0,0,3.0,337916.0,2.0,342.0,3137.0,3137.0,2582.0,161.0,2304.0,0.0103474706182933,0.1472278998467041,0.0,50
4,1,1,1,0.0,1,2.0,708.0,4.0,2.0,0,3.0,743.0,1.0,1248.0,230.0,1405.0,216.0,31.0,33.0,0.9411764705882352,1.0,0.0,7
61,60,4,1,0.5114235910273007,1,2.0,79608.0,7.0,3.0,0,26.0,3256.133333333333,2.0,183.0,481.0,481.0,481.0,166.0,430.0,0.0229301112179047,0.0591789097899217,1.0,129
